text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"Allowing people to contribute more to HSAs than the current annual limit of $3,850 for individuals and $7,750 for families would help.",Right,newsmax,0,0,71f36b0b-9771-4fde-8d74-b446d6afe7bf,1429f7ce-4215-4f05-8ece-0f62ba1a4ff7
The land was taken through means ranging from legal chicanery to terrorism.,Left,the-atlantic,1,0,e6db9893-c603-4c85-a3ae-542324320d41,18c09127-bf19-4dcd-abb3-fc1b457ef132
The upside of this tax and cut plan is that our institutions of higher learning would have to figure out how to survive without suckling on the taxpayer teat.,Right,american-greatness,1,0,099761aa-db6b-4fea-99f6-623697a7c48a,4d1a9012-4339-4cf4-ac4c-b7182f8518f9
"Inspired by Mahatma Gandhi’s nonviolent resistance in India, the movement was intimately linked to the understanding that a country conceived in bloodshed would be caught in an endless loop of ethnic violence.",Center,foreign-affairs,0,0,c89ff8f4-52bb-4a7e-80dd-adf0f57953ab,19fc01a9-3bb7-488f-90ad-841335d52f8a
There is a strong emphasis on an ‘end times harvest’ through a great awakening that we can usher in.,Lean Right,the-christian-post,0,0,0d83af0a-178b-4920-9678-b9dbec20da19,57aeee10-8b6f-47e1-a14c-d26c183e5c20
"Once Peter, Sharon and their 12- and 14-year-old sons set their packs down at the car on that infernal Labor Day weekend, they blasted the air conditioning, then stopped for Gatorade and Flamin' Hot Doritos to try to recover from their trip.",Left,alternet,1,0,f7f45442-5f68-46b0-98e7-d0c1c98d1ce0,f57b9eca-6517-4819-8606-c056ae1762ee
Head to the port to get fish fresh from the boats cooked on a tiny barbecue in front of you.,Lean Left,the-independent,0,0,305cb054-17f3-4960-9735-95751c30e0b3,bab06592-9608-483f-8062-5d616aa2dc92
Why are people still flying to climate conferences by private jet?,Lean Left,the-conversation,0,0,3eb9069a-bf89-407e-a333-49048fb0dd04,4320ca82-3557-46c5-a2b5-90049d540d57
"And even as the process was ongoing, Ukrainian forces were taking back more territory in Donetsk.",Right,infowars,0,0,47ba4b93-1d4a-4dd0-b84a-59116316c90e,de6e0305-0801-4324-a320-3b868ea819db
"Lambert, a Detroit tailor, had become secretary of the first state convention of African Americans in 1843.",Left,alternet,0,0,e00ac2b0-33a6-4ced-bd6a-0729885ef786,7b54a352-966a-49ee-9f2d-6a40a3f667b9
"Thus, a humanitarian catastrophe in Gaza is more than likely, unless Israel changes its stance.",Lean Left,the-economist,1,0,2b5bb0c3-fba0-4114-a232-52ad969a7c8f,a39e35f5-2ff5-4a54-96ca-489c61395756
"In 2022 Stripe created Frontier with its fellow tech companies Alphabet, Meta and Shopify and with McKinsey, a consultancy.",Lean Left,the-economist,0,0,d35779e9-bb56-4cb2-9e1a-fc4addaaaa1e,8e8a2e14-f257-4318-9536-5a61cd5cd358
"Inside one, not only do you not see the issues people care about outside of your Chardonnay-soaked affinity group, but when someone does bring up these forbidden thoughts and ideas, you have no way to effectively argue for your own side because you have never had to before.",Right,townhall,1,0,94658b37-6252-4efd-966e-7bb7fc05609c,b0423067-8912-44a1-9c02-52894c77fe41
"The visual has primacy over the vocal when it comes to trustworthiness, and DeSantis’ stiff smile undermines his authenticity.",Lean Left,politico,1,0,0f7f58f5-04f6-4582-85f8-393652a9d17c,0721b854-0398-43d0-9f76-c61b076dbdab
If he's in one of the middle pages that you skipped over.,Center,wired,1,1,a9c59df3-c39e-462f-a382-71aa0162af6c,ecb74dde-d507-49a9-8d32-4c9b6bdcd711
Google explained away the CEO meetup as a one-time thing and pointed out there’s no record of the meeting having anything to do with Google Play or app stores.,Lean Left,the-verge,0,0,ed6c5dd4-b22f-45de-bef1-99358a0e362b,88e1ebe5-f453-4364-b6ca-53d753208aca
These ones are filled with their own kind of magic: marshmallow and chocolatey goodness!,Lean Left,cnn,1,1,5ba0325e-e52d-4fdb-ad9c-7cfab42961df,ad05c612-8896-4674-8621-df0c7f70cb5b
"More importantly, while it’s standing at your barn connected to your solar, it acts as energy storage, making you money as a farmer.",Lean Left,the-verge,0,0,faf0ae88-85f5-480f-b25b-28646c07b1f2,cf40bab3-f4ef-454c-80cc-6b28e5204a47
"In a peace treaty six months later Israel agreed to give back Sinai to Egypt, and to grant Palestinians autonomy.",Lean Left,the-economist,0,0,67707073-ee87-42cc-b458-4630a477dc3c,df2f51ad-a26f-43c1-a2ae-7b5126925e48
They said he was more of a runner than a thrower.,Center,wired,0,0,fd1c0bc5-0c56-4d89-9bae-a1b331fd8155,99235aba-2b0f-49f4-9071-4d4a280b37e9
"Still, other abortion foes insist that Republicans can win on the issue by reframing it around restrictions for late-term pregnancies and by portraying Democrats as the real extremists.",Left,alternet,1,0,616f2454-1a36-44a9-b46f-9a2119b9e897,4f8110f0-245d-4063-8418-edb919dac974
"In her recently released book, Hutchinson acknowledged she had withheld some information from the House Jan. 6 committee before she changed lawyers.",Lean Right,just-the-news,0,0,708df00c-896b-4ea8-ae71-02d70d354c6d,c92d7c40-5fd8-48d7-8930-156fa153143e
"Ann Phillips Browning watches a video showing the funeral of Father Jacob Vellian, who she says sexually abused her as a teen in the 1970s.",Left,alternet,0,0,5b92ea11-76c2-4985-8cae-682a91eb2742,163b4c1c-7045-4276-aac9-bbb9e79bd1a8
The complicated family relationships found in much of her fiction were already in evidence with this story of a daughter escaping a domineering father.,Lean Left,the-guardian,0,0,637cdeaa-9831-43b5-9e25-efd0533e5ba6,4380dc02-7bf4-4e93-807b-1b9b930c3793
Advertisement We spoke to some etiquette experts to get the best tips for meetings in this new environment.,Lean Left,washington-post,0,0,14aa1970-1e5b-4fea-8863-6610a1788f87,72d1ab74-dfe1-4a91-8f0a-6aaa0f7fc2bd
"State housing officials have told the city it must approve this ordinance, or risk losing the power to set its own housing regulations.",Lean Right,reason,0,0,50bfb8dc-1021-4680-9347-4f19d08efddb,6095076c-90e7-4a64-937b-d1da7674f544
"By 1992, then-President Carlos Menem was able to restore the Argentine peso to parity with the U.S. dollar, but the feat lasted only a decade before the nation returned to its socialist credo.",Lean Right,washington-times,1,0,d24b7ee6-6e7b-46c8-8ac1-85c5018a38c4,003e5b3a-9efb-4537-b430-5096d00b2284
"Because it starts off with a, on a bad note, an English guy is coming and insulting them, humiliating them.",Lean Left,vanity-fair,1,0,ec976d8f-850c-4c48-9aca-0c51f0c99350,8a5170db-c8ac-4d5c-85e4-a95427fe065c
"If somebody is still showing me loyalty and respect and love, I’m going to hang in there.",Right,fox-news,0,1,6c9ba04b-0c22-41f4-a4b4-57d00e4d6808,20abf379-a3d9-4051-8ed3-20fc2f723b85
"In other words, migration is not something that can be controlled.",Right,newsbusters,0,0,28409f47-1fa3-41d2-8956-b8a62d3194aa,cdc79308-ce12-4cba-9267-fbe0af40ce6b
Journalists don't know how to relate to average voters but they do know how to read polls.,Right,washington-free-beacon,0,0,f37af72d-3d1a-4d73-b786-3d37f85617fb,5f6ecfc7-eadd-478c-b4a6-977f4c3d56fd
"If we are meeting up for the first time, we align ourselves, and that we have a short handshake, usually it's like this.",Center,wired,0,0,95795609-8729-4811-addc-ead20e29057d,e5a01297-7d52-4eb9-a839-0fc422937688
The board is also leaving the schedule open for potential hurricane makeup days.,Right,fox-news,0,0,85a9dbda-3e07-4b40-a046-9083b3c04c95,3681f7bc-98f3-4251-8fa9-8d9edf4e4c2c
"In March 2021, a 24-year-old woman named Effie came forward, accompanied by her lawyer Gloria Allred , to accuse Armie Hammer of raping and beating her over four hours in Los Angeles in April 2017.",Lean Left,usa-today,0,0,ca155856-b1d7-4b4d-bcd8-5a7a1f4a9317,8c0f510b-6a94-4c49-9ac3-6a12ceff1500
Richemont reported that gross margins in its fiscal second quarter fell 2% from the prior year when using actual exchange rates - but were actually up 15% at constant exchange rates.,Center,cnbc,0,0,17938f72-b2da-465c-ac0e-8491218a6586,301010c8-6143-4cef-b0e7-de29afd8155c
The time to help a democratic Ukraine fight against Russian aggression is right now.,Lean Left,abc-news,1,1,94bea069-c030-4c9c-b2bd-57e1e9578aac,a7c1b895-15ca-4dcb-b2b8-d3bf4c30c71a
"When planning your holiday, it’s vital to be clear about the baggage allowance you’re entitled to.",Lean Left,the-independent,0,0,250f809e-3a84-4c01-897d-dbb8408b8e2e,43d5a733-96b6-458e-91ef-39be81a46328
To live in London in 2023 is to be perpetually engulfed in a cloud of cloyingly sweet vapor.,Center,wired,1,0,a15daf92-c0c9-4b52-a6de-897928f812c8,3403f0d4-2d5f-42ed-8e18-7d2bc2f781d9
"Market observers expect them to raise their inflation projections, while others think further modest adjustments to its yield curve control policy might be in order.",Center,cnbc,0,0,fae80af0-3405-4211-b81e-12dac02aedf4,9c912fcd-9cba-4c83-8bb4-ee00c0341ff5
"If the U.S. does not support Ukraine enough, China may see that as a green light to attack Taiwan, he said.",Center,cnbc,0,0,4226f451-ab5c-4b48-b810-048307683ac2,5567c2f0-1630-4ac0-9fea-9f2777b0e5a5
"They envisioned an autonomous enclave where the free-market dreams of Chicago and Austrian school economists would become reality, a place libertarians could settle without the tyranny of regulation.",Left,mother-jones,1,0,175ef596-f6c6-4443-af92-0189ff06016f,b1ffe182-0ca5-482c-bf03-1a2c867213e2
"In the study, 72 healthy volunteers between the ages of 60 and 80 were split into two groups.",Right,newsmax,0,0,1ae11c1a-af50-43e3-80d9-eb7c3c6cef62,3b61d8ae-6909-4db3-99c4-45455665d1e6
"Naughty is an encounter with an especially fearsome Krampus, who has a hunchback, antlers and a mouth that resembles the Predator.",Lean Left,washington-post,1,1,735b2ff6-c31f-4165-a496-a515f40d62bb,7d2a4a47-1807-4dfa-b251-b2f405f33e78
CATL is a major supplier of electric car batteries for all the big industry players from BMW to Tesla.,Center,cnbc,0,0,253a7728-044d-4bef-a2fe-5cafce40f21d,e9a43447-3226-4ba3-ae80-1b333001eb71
Both were fascinated by how brain-imaging tools could help paint a picture of someone's thought patterns.,Center,cnbc,0,0,97baed5f-fa4a-4eaa-8b0d-f4431c0f613b,aa8cc79a-6df3-4d17-a30d-f42de5b7cd56
But it is also both beautiful and notable for its simplicity.,Left,esquire,0,1,6f502926-c0e0-4b99-af00-2c77f7d0aa0a,1060e950-890d-4a9d-9e64-7c97e5120552
"They have also repatriated 1,021 migrants to their country of origin.",Center,military-times,0,0,fdfa86e5-c652-4b94-a6f6-b775a33ea4b6,0922c58f-9984-442c-86cc-130c51baa74d
"Simultaneously, we recognize the impossibility of reducing the complexity of real life to a simple checklist or rulebook and encourage conversation and dialogue with colleagues and supervisors about concrete situations as superior to trying to craft an ethics policy that would address every conceivable dilemma.",Left,vox,0,0,7c61da4c-dc44-427c-9c49-56b1f873c4df,a0f7b8c1-a4af-4d22-bd8d-b41b632eafe5
"KARL: In fact, Abigail, now four-year-old Abigail, her parents were killed.",Lean Left,abc-news,0,0,c2121fd4-d6e6-45a1-9928-958148ecab89,1a4468e2-c648-423c-bd80-71ccb56fd6bc
"You come to Istanbul for a transplant and, ideally, leave with a silk rug.",Left,vice,1,0,f14d6ec1-b33e-4242-96b0-867180f29650,9949ba9c-027b-4c69-a223-1ac051b9db8b
"Also appearing will be Yale Professor Emeritus of Epidemiology Dr. Harvey Risch, National Security Advisor Dr. Walid Phares, and Birch Gold Group Precious Metals Specialist Phillip Patrick.",Lean Right,just-the-news,0,0,a626ba9e-963a-4951-b069-a582422f3c3e,61834a64-498a-4c5e-9d7d-1236be009964
The fiction suggestion is centered on a character that has been a favorite of readers for more than 100 years.,Right,newsmax,0,0,a24c625d-b0ec-432a-8cbf-ed5292c07f4e,a711d6b3-5d52-4ce5-96af-a5fa90b93a83
"Advertisement On Monday, the Minnesota senators introduced a bill called the Postal Delivery Accountability Act, which would require the post office to improve tracking and reporting of delayed and undelivered mail nationally.",Lean Left,washington-post,0,0,094be44a-a1c4-4841-a0f6-f0c5d92efa52,8ec805cc-fdbb-43b6-bde4-c71a99235996
The only thing I'd heard about diabetes was in Hannah Montana when Oliver gets diagnosed with diabetes.,Left,vogue,0,0,090a111b-4c2d-4cb5-a9b9-20fcb2f55933,221b32f1-b00c-4ed4-ba0d-3901e324a8f9
"According to the department, there were 91 abortions performed in military medical facilities between 2016 and 2021.",Left,alternet,0,0,e279fec0-37f6-4f5f-83f8-64a41479aa0f,2ed1e693-da6b-4c67-83df-165db90602e3
"At the same time, it retained productive relations with Maoist China.",Left,vox,0,0,976b8d99-3c3f-43d4-8271-feeece42e11b,71a9a614-1f07-44ea-a1e2-2525d4adaf61
"Former Arizona Senate President Leo Corbet, a Republican who served with O'Connor, said she was known for her serious and professional demeanor.",Left,daily-kos,0,0,44a0b3c8-ddda-4ede-ba52-244e50f9a16d,318ed71a-cac1-4f9c-9437-83a0a7cecb3a
"Didn’t he know that tens of thousands of British troops in the 19th century and more than 100,000 Soviet troops in the 20th century had failed to bend the culture and the will of this rugged and wretched country?",Lean Right,washington-times,1,0,2defe6d6-eb9b-4759-9f48-76556af07ee0,dd49b95f-eaae-4e80-9154-5199bf011521
This was in response to requests from media interested in applying for funding to cover Māori issues.,Lean Left,the-conversation,0,0,98f6048a-056a-4ffa-81e4-ff3da5c62c60,cfb00025-9eac-4d92-9367-2ad2866772b4
The company recently trimmed its corporate workforce in an effort to cut down on costs.,Center,cnbc,0,0,b00da8aa-122b-4c65-a4de-1425513f6419,ce21c055-ca1a-4540-8b06-341f29661c59
"With a few keystrokes, users can create content such as reports, adverts, images, copy, automatic emails and personalised connections with users.",Lean Left,the-guardian,0,0,943e7fa4-8b2f-470d-87de-9d787daac4ee,24e218bb-a138-45e9-ad16-ea7935c3ca45
"Ford Motor (F.N) has proposed a 20% hike in pay, General Motors (GM.N) 18%, and Chrysler-parent Stellantis (STLAM.MI) 17.5%, Fain said.",Left,alternet,0,0,9d63e375-8d1b-420d-bf40-8bb6b33b3fb3,c74181cd-ee8d-4bfd-a772-def1e5dd291d
For what it’s worth: Charles has never pointed a finger at Bangs either.,Left,the-intercept,0,0,ab60457a-aee0-457f-b3c6-17d358420537,ae1eadd0-dd0c-479d-9b4e-d25de7700da3
"By 2002, Kissinger's past dealings in Latin America while in office seemed determined to haunt him, if not to ruin his reputation.",Lean Left,abc-news,1,0,3a501295-395e-464c-8bfc-8964e0a2d4a1,51814f00-4dbf-47d7-8ce2-b60618353f1b
"In November of the same year, Pitt responded to Jolie’s divorce petition and requested both joint and physical custody of their children.",Right,fox-news,0,0,c68484c8-e7c3-47c4-8c5e-39b94e5c565a,2864d150-116f-4440-9f0c-c0678bd4b84c
"It’s still gorgeous, still comes in seven different colors, and still satisfies the pitch of the Macintosh all the way back in 1984: a simple, approachable computer that you can take out of the box, plug into the wall, turn on, and go.",Lean Left,the-verge,1,1,c6e2cf4a-ea60-43d6-ab31-22aa5fc57f31,f16e79bc-49dc-4bdd-a321-ba58da898497
"In addition to the physical threats they face, Arab Christian communities have also suffered economically.",Lean Right,the-christian-post,1,1,da191608-8627-48f4-87ff-67261d5b9178,715e6c9e-1b12-4341-9f26-3c00c246ee1b
"Swapping Rimini’s glitzy beach clubs for workaday Pesaro, the Frecciabianca stops at Ancona, Pescara and Foggia in Puglia.",Lean Left,the-guardian,1,0,7686fc7e-3889-45c1-95f4-9371c453dd64,29d29702-17a7-4efe-ab9d-5e951f7d217b
Me locking myself away in my house for a lot of years-I’ll never get that time back.,Lean Right,new-york-post,0,0,ec83a39d-d2ae-4d2a-b236-012723e75607,3381bd68-a82f-4e7d-aa34-2c4dab19bf37
"Yet current incidents of social injustice combined with centuries of violence, poverty, undereducation, mass incarceration, family dysfunction and health disparities have made it difficult for some Black people to maintain hope, a necessary element in undertaking the work to overcome this trauma.",Left,alternet,0,0,00937659-59fc-40f9-8564-47246cfe6dd9,3a5172eb-1325-496e-bbfc-3253fe03a6d7
The debate may have been hard to find for many prospective viewers.,Right,newsmax,0,0,6b42b86c-6d16-4cec-a971-268fca684f8d,9c5a7ee6-5a14-4059-a931-f48701cb3ab4
And they believe interest rate increases are necessary to slow this wage-price inflation.,Left,alternet,1,1,1ef3ae5c-c3a2-4dfa-a7a5-37e5a81add09,504e7959-d767-49ba-ba77-22e7206edb12
