text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
Baker’s letter is an aggressive first step toward a major shift for the NCAA.,Lean Right,washington-times,Conversational,0,0,5f4f6923-ec09-4354-a9f0-f176fdfdf89a,37ba397c-66e9-49e2-8d99-6a9c8d112b50
Arriving in haste he lifted the ball over an alarmed-looking Onana and seemed set to register an own goal before somehow hooking to safety.,Lean Left,the-guardian,Conversational,1,0,26b8af6a-f7ed-4e57-80fe-f697df60b38e,3e2f5c61-083d-42ca-9c61-45b0514582bb
Lululemon preserved as a leading sportswear winner and brand to shop at this year.,Center,cnbc,Finance,1,1,9aebba38-79b3-4a0c-b740-26b25ceafa65,69c3f573-d369-4acf-bdc6-d84c488e630c
"Industry group went 4-for-4 with its chosen candidates On Aug. 20, Tulsi Oberbeck, director of government and regulatory affairs for the Texas Oil and Gas Association, emailed Wei Wang, executive director of the Railroad Commission, with a list of names.",Left,alternet,Environment,0,0,a1190bc6-dacb-450c-add6-5ed68a9cfd7e,3bff8226-bc3c-407e-91f2-f324e2677fdb
That means you can pick up the console for $399.99 right now.,Left,esquire,Gaming,0,0,f3b00205-c6e2-4c37-8846-aef4326d3578,e733056c-4c3e-4fe7-8d7f-377d269a8bf9
"The sprawling eighth-floor, two-bedroom, three-bath home is in an Emery Roth-designed building that dates to 1929.",Lean Right,new-york-post,Economics,0,0,528eb722-de12-414f-beba-c5d0cc68013f,04e626d1-0179-4070-95dd-3706c15fd044
"Investors hope stocks continue their bullish run in December, as other concerns that weighed on markets start to recede.",Center,cnbc,Finance,0,0,481876c8-8464-42f4-9c60-a4303cfbe516,ae2d6e6c-e402-406e-bce3-22d96e08f60d
"The longer military operations last, the greater the danger of upheavals in the region, dissociation by other nations and American isolation,"" he wrote in a 2002 essay.",Lean Right,reason,Politics,0,0,41c4a649-a5a8-4da3-858d-dbb9a4126cd9,a0d3fa50-2e7a-40e9-badf-8439f7c315fd
FHOP’s October 27 statement regarding Bickle emphasized that the church vehemently and unequivocally condemns any form of moral failure in any circumstance and said that the leadership team of FHOP is committed to publicly sharing new information as the facts are clarified.,Lean Right,christianity-today,Conversational,0,1,6ad95251-4224-4044-a429-74345f0ad37b,80b8839a-95e1-4d96-bffc-1fd5c8f34969
Soto joins a Yankees outfield that projects to have fellow All-Star Aaron Judge in center and newly acquired Alex Verdugo in the other corner.,Lean Right,washington-times,Sports,0,0,2720005e-e474-49ff-9189-7d76e19b8202,6a8cfa73-3b44-416d-a6dd-1d23665620c5
"In five decades, the genre has produced a dizzying variety of artists and styles: there’s gangsta rap, mumble rap, horrorcore, crunk, drill, trap, and a dozen others.",Left,current-affairs,Entertainment,1,0,653f78f5-e265-4a99-afc4-e1fde2d41a04,6a6100a1-dd3f-4504-9bac-2430cb53886f
Ask any seasoned player and they'll tell you that selecting the best casino online is like finding a needle in a haystack.,Right,newsmax,Gaming,0,1,b8a96cb3-0e45-4bbf-aaed-8c28f12f40d6,f263a69e-12a2-4747-a82a-b37a5aaf48eb
The cycle of Palestinian violence will never end if the West continues to prop it up.,Right,townhall,Geopolitics,1,0,e2a99553-82f0-47ff-9898-9f90ea325b64,59125600-077e-4a6e-ab4d-5cfd9d3028f5
And the invitation of Lee and Nietzel isn’t the only way Stanley and the Unconditional Conference imply an acceptance of same-sex relationships.,Lean Right,christianity-today,Religion,0,0,bf0bee48-3611-42d2-ac03-34f24e01cf4c,81ecce98-748f-4694-ad36-a76c33825093
A second Trump term would instantly plunge the country into a constitutional crisis more terrible than anything seen since the Civil War.,Left,alternet,Politics,1,0,372ca74d-3aa9-424b-8ac7-af3e0cdd5be3,df5e72a7-e123-46af-b3d5-8132ef5d8995
"Most often, the day would begin with bombing-sending the people scurrying away from windows and doors to the center of the room.",Lean Right,christianity-today,Conversational,1,1,d70bb789-bc46-4a61-b4ae-4491b3d87543,82dfba0c-86c9-4c28-aee9-d108efdb92cd
Google is hell bent on getting you to notice its free TV channels.,Lean Left,the-verge,Conversational,1,0,25cdfea1-0d53-4a13-9a5b-0763f450d407,0ee714f9-0b50-4eb4-89b5-0d62fcd6036c
"To find out more about Josh Hammer and read features by other Creators Syndicate writers and cartoonists, visit the Creators Syndicate website at www.creators.com.",Right,townhall,Geopolitics,0,0,e8714e7e-de7c-4a33-b727-13af1c6cf496,97eca262-c4fa-4ac9-b672-24d6230e4331
"In addition, heart disease is progressive, meaning that new formations of plaque can occur over the top of hardened ones.",Right,newsmax,Healthcare,0,0,19e01c62-a4db-4f41-8bf0-dcd0d72b1faf,b86a652d-b650-4376-800c-f0c839870209
It’s strange to think back to a place I lived in three homes ago - only to realize that was just last year.,Lean Left,cnn,Economics,0,0,d2dabd41-ef40-4092-bcc4-98d783110726,7638ec71-59dc-46ed-8532-a9466f528834
Being able to end a genocide with a single Instagram post is a power I wasn't aware Taylor Swift had.,Lean Left,mediaite,Politics,1,1,8da222c0-51cf-4515-b2be-8946d851d71e,a2f30a30-8abc-4c08-b926-72ad56802631
I remember his The Rapture Question and Every Prophecy of the Bible.,Lean Right,christianity-today,Conversational,0,1,5c88a53f-ceed-4aca-8990-4b693b986370,ea782544-4144-4ffa-b436-367ef4f2db24
"Homeschooled students still comprise a small percentage of the K-12 population, but the pandemic-induced school closures fundamentally changed how many families perceive public schools and educational options.",Lean Right,reason,Politics,0,1,8028a5b0-c340-44de-84b6-e80f094dcdf1,9ddf095d-9386-49fb-bd16-55e4bc2107fa
"CP: In Chapter 9, you described how Jesus will look and act at Armageddon, noting that ""The risen Christ is the hero of the ages, a conqueror for all time.",Lean Right,the-christian-post,Religion,1,1,991c3504-a1b8-4993-a543-5af5b030e9a8,df82ec44-d701-4cd4-ad6b-c58441bc84a1
Did Neeson ever disavow his work on this anti-Catholic propaganda campaign to seal the fate of the unborn in Ireland?,Lean Right,the-christian-post,Religion,1,0,9683a7b5-f560-482a-9cf3-596622afa50d,70976fed-2bb3-4ed0-bb6a-28e190145d0c
"And in a small community that worked really well because Facebook's algorithm uses zip codes and those kind of things, and so if you were part of the local buy, sell, swap group, then Facebook latched on, so you would get organic reach that way.",Lean Right,christianity-today,Religion,1,1,7f40d30f-eee8-4252-bdec-e640474b442c,1a39c0e5-009d-4f18-b4fa-f97a3bfd6918
"Though these New York Times guest writers once may have been conservatives, lawyers Luttig, Conway, and Comstock have long since left the fold.",Right,the-american-spectator,Conversational,0,0,728b6e2e-f302-4cf4-9f71-0299f29af183,5c45be65-80c4-49bf-8794-b8aa9dfed1d1
"The most prominent example is QAnon, whose followers are certain that John F. Kennedy Jr. is alive and working with Trump - which, predictably, Love Has Won embraces.",Left,salon,Conversational,1,0,2f79d1cd-9d72-4bbb-b111-3f90bd9310d8,2639a68a-6412-4d0e-8bb0-b036acc55a35
Expansion outside North America seems unlikely in the short-term: the time difference would create problems and the powerful Real Madrid organization’s influence could help keep the NBA out of its back yard.,Lean Left,the-guardian,Sports,0,0,c2b95864-32fa-4484-9d21-f38960bc1818,a825fcb8-67d5-4344-a609-6ae47a7f4a76
"At other points, known as recharge areas, water percolates deep into the ground, either through precipitation or leakage from rivers, lakes and streams.",Left,alternet,Environment,0,0,35359edc-965f-4191-ab7d-773eb07c8639,733714bc-e2e2-4329-bd76-c6e48841dc57
"Even worse, according to the NYT/Siena poll, swing state voters trust Trump over Biden on the economy by wide margins.",Right,the-american-spectator,Economics,0,0,be5daa82-73f9-4861-a1c9-24230bc6df8d,ba849ec9-4583-475b-9c38-7523c7ab5951
"City slickers If you’re looking for culture, nightlife, fantastic food and lots of people-watching, we have some city getaways to recommend.",Lean Left,cnn,Travel,1,0,771c5d22-698e-4029-982f-9fe25fec3463,df9b789a-b387-4ed5-9682-076121880c1b
"As it currently stands, even though Democrats have a significant leg up over their Republican counterparts in manipulating and rigging election outcomes, the poll numbers are now so lopsided in favor of President Trump that it would deeply complicate their ability to steal the election again, at least by using the same playbook as 2020.",Right,american-greatness,Politics,1,0,1f2b4fe8-de77-4531-941d-e18c30f4c661,4ba85678-4e65-48b1-83ca-13c04b28734b
"Fortunately, there is at least one voice of reason at COP28.",Right,townhall,Environment,0,0,e5339e68-17f4-4397-946e-7fe62960b27c,652a9ce7-b4a4-400a-b237-6bf84815d71d
"It represents economic leftism, certainly, but it also represents cultural atheism for the Christian right.",Left,alternet,Religion,1,0,3f8c19a8-405a-4c42-bf81-25ba991534cb,2c42aa94-3fe9-41fb-96be-ae37c7b3ea58
Marvel initially turned the silver screen into a gold mine through character development and fan investment.,Center,christian-science-monitor,Entertainment,1,0,b682469a-dbb5-4cab-a079-b1247f26efde,78baf948-8528-432c-8b48-0ada72090440
"Not only does its striking terracotta facade overlook groomed Russell Square, but its central Palm Court - conceived by designer whizz Tara Bernerd, who created the interiors for the property - is stuffed full of light and bright plants.",Lean Left,the-independent,Travel,1,0,d124d456-ba50-47b1-a6b7-0c9f8f6c5fae,544d5130-1451-43fd-9169-f84f56f445e6
"Weeks earlier, Kneron had unveiled its KL730 chip and claimed it is 150% to 200% times more energy efficient than peers.",Center,cnbc,Finance,1,1,133b0d98-df20-4d2e-8d58-b14d5e1dbf47,6d70a1d0-3b4f-4257-9a7b-bba6d83012cd
"I get nervous about bragging too much because the minute you stop challenging basic assumptions about the role of government, atrophy sets in, and government just starts filling the seams.",Lean Right,reason,Conversational,1,0,bcbe1483-ed72-493e-b4b0-b46295d8bd81,f4474e83-8960-4e0d-822a-6f146f8fe35b
The shift to bonds comes amid a calamitous year for the asset class.,Center,cnbc,Finance,1,0,b7795666-f0cd-411f-92c6-3006a44c91cb,45fe1657-c888-4b5f-b472-92f47b01cf17
"That leaves three unallocated that also go to X as the plurality winner, leaving him or her with 9.",Lean Left,detroit-free-press,Conversational,0,0,5cd0f916-e844-4adb-a9a5-69fd00bff417,5eb28c07-a88f-4d82-972a-54dca4d44daf
MARIO CASTILLO: District H deserves a leader with Integrity and the right values [...] Not a man of Faith: He claims to be involved with local churches but is involved with and endorsed by Secular Houston who supports other atheist organizations.,Left,daily-kos,Conversational,1,0,5dd5da44-f9bc-45c4-97ab-8f755a69eb75,fa799be2-a6d9-41a0-82a8-05c577fe7f8e
"Perhaps the best thing about the debate - and every network thinking of hosting one should take note - was that it was accompanied by exactly zero applause, gasps, laughter or other electioneering from an audience.",Lean Left,cnn,Politics,1,0,73473d30-ed4a-432c-b9f3-9039c806ab3f,e7b87765-8eb0-4ff0-9169-d72e09db1ef2
My point is that there are many times in which women laugh at men for reasons that have nothing to do with how funny they are.,Lean Left,the-independent,Conversational,1,0,f4537a87-22b8-406d-9407-c38fde5bff77,7a1be859-40c1-4981-a63d-20ee65617b1c
Trump also criticized electric vehicles over high prices and limited driving range during his conversation with Fox News host Sean Hannity.,Right,newsbusters,Automotive,0,0,a9ba7e4a-2bab-4cac-911a-5d7b406f3f12,58e10bbb-04e6-447b-85e2-d2e447732b69
He was shuttled around different care placements but the gang always came and took him back.,Lean Left,the-guardian,Security,1,1,a549e416-963f-436d-b505-78c5130c086e,296e6f7a-4abc-4189-9480-207b3fc5a576
PC Principal: You probably don’t like that Indian Jones got replaced by a female either?,Right,newsbusters,Conversational,1,1,fbcfad22-e219-4a58-aff0-25277b3246ea,c1498b13-e020-413d-86d3-4f47ac2145b8
"The President’s plan invests $100 billion to upgrade and build new public schools, through $50 billion in direct grants and an additional $50 billion leveraged through bonds.",Left,alternet,Conversational,0,0,f198b51d-e661-4f00-9924-1fdbac133963,4e75b0a8-94ac-48dc-91a0-c1518df283d2
"Its beefy looks, features and off-road ability should keep it at or near the front of the competitive midsize pickup field.",Lean Left,detroit-free-press,Automotive,1,1,1f07967f-4025-497c-9f0a-0d699f9eb8c5,f2a3196a-b406-4d8a-931f-bb31447f1d5f
Its cold clatter and shimmer doesn’t feed the dance exactly (sometimes the choreography lays down a pulse in direct opposition to the formless sound) but it gives us an inescapable mood of uneasiness and disconnect.,Lean Left,the-guardian,Conversational,1,1,94d15c8f-7d29-45dd-9d06-a01853f46189,a4a04856-c5c3-40ad-bb55-5f228af8c872
This nativism is indeed not about left/right division but more as a us/them division[13].,Left,alternet,Diplomacy,1,0,f985b517-9927-4c4d-a441-e8e842130fe3,d0086fa7-6b24-43a5-b487-1cd5aa4d696b
"When a notification was blocking my watch face, I pinched my fingers together to dismiss it without having to put down my toothbrush.",Center,cnet,Gadgets,1,1,2bbaa346-998e-4263-97fe-05326486aea0,f02d5e6c-acb2-4e4a-aba5-cc1a1d25d741
You must be physically present in the state of New Jersey if you want to play at Borgata New Jersey online casino.,Right,newsmax,Gaming,0,0,aae59512-afa1-42c6-a425-410c23f1e778,c758f4bb-d4c4-4c37-985e-1f1f026ac925
"Carlos Osorio, AP Wisconsin head coach Greg Gard yells from the sideline during the second half.",Center,detroit-news,Sports,0,0,b8aa9826-79d0-41a4-920c-49a884979fb2,eb5d4b90-226e-4fca-af91-2204f3a1d40f
"It’s textured and a little grippy, so it feels a little more secure in my hand.",Lean Left,the-verge,Gadgets,0,0,759d9e92-9920-4486-892d-3a00c4d5a9f0,93e95260-8a90-4d62-b6eb-dc3ed6f04820
She was forced to relocate to this capital city when her family home in Kishoreganj was washed away last year.,Center,christian-science-monitor,Conversational,0,0,59a52cb6-d797-48b2-9aac-9f49b0229602,85a4fd5a-e264-4f5a-b092-f208d8ef51c6
"Think of the fury that will have built up inside him, a fury that, from his point of view, he has worked hard to contain.",Left,alternet,Politics,1,0,2b6fc215-f046-4c59-a5bc-ee8c97350b32,055d0614-9495-4732-90b0-3cf60c90a213
"Or you can be more explicit and just call any one of these examples an assault on your mobility, i.e., a lockdown.",Right,american-greatness,Conversational,1,0,5818c844-b5c6-4bbc-974d-017bba43e3c5,0ed948fe-95c3-460f-a234-a0d2c582a9cf
Hwang Hee-Chan scored the only goal fo the game at Molineux (Getty Images) It was sloppy as Trafford and Dara O’Shea played out from the back before Berge’s heavy touch allowed Sarabia to nip in and find Matheus Cunha.,Lean Left,the-independent,Conversational,1,1,173db439-e5cb-4563-96e3-61df6a0631f0,39e99a8f-7183-44b0-947c-f18f28c9f0bf
"Nikki Haley has vowed to shut down TikTok, right after she declares war on the entire world.",Right,townhall,Conversational,1,0,d3c989c9-5b2a-4e80-a846-c566e5fc84b9,949fd4c2-801b-4491-8ee1-37f7a94fb86d
I was not inured then-and am not inured even now-to the many rococo manifestations of Trump’s defective character.,Left,alternet,Politics,1,0,6c2a5e76-ee46-4c7e-85c9-e8678a67081b,00307a61-5fad-418b-b8db-9e3980011382
"Average mortgage interest rate by year Mortgage rates are constantly in flux, largely affected by what's happening in the greater economy.",Lean Left,insider,Finance,0,0,efc243c6-d00d-4a56-bbeb-01e60c38db64,9c9d9a6f-9ca4-4373-808c-cb957f52c7c0
"Except when referring to the desire to help, then I guess love is a noun, describing that desire.",Left,daily-kos,Family,0,1,22c160eb-ff81-4025-8a1f-0087b2e368e9,432bc05d-b2e1-4a00-8f45-ad49775b2a42
The Labour leader should realise that citing Lady Thatcher as an inspiration won’t help voters with that.,Lean Left,the-guardian,Diplomacy,0,1,4dbcef31-5c77-413b-b19e-6600373ae975,017b2c2a-2629-4475-aa33-d19202b12bc9
"There are many hurdles to a green future, but we’re gonna get over them one by one.",Left,daily-kos,Conversational,0,1,253fd941-c8b8-43a3-824f-58a7d24a00f2,31451909-55dd-4446-ae37-cc7b74137791
