text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
"He’s not committed to majority rule; he seems to be saying he’s committed to minority rule, if that’s what it takes to ensure that we stay on the Christian foundation that the founders have set up.",Left,alternet,1,0,0cebaf75-a976-41d4-bf30-d6ff16c03c15,290f33a5-fcbf-484d-a15a-827957fd282c
"It took a painstaking 15 rounds of voting for him to win the gavel, due to GOP infighting and a coalition of Freedom Caucus lawmakers who opposed his appointment to the role.",Lean Left,truthout,1,0,8340d343-0dc5-4120-97d8-ce7ab24aca36,09f2cf29-bbfc-42e3-a830-5e09e377f5a7
Charges were never filed against DeLorenzo in connection to either allegation.,Left,alternet,0,0,393bb46b-288d-418c-afd3-9149c4ebbd14,f389ea37-4564-4cef-ae1b-7d327c38e372
"A 1989 graduate of the Academy, she was announced as the Pentagon’s pick for Annapolis in April.",Center,baltimore-sun,0,0,ceff35c7-efc5-4eab-b891-8b405d29a4c2,34689968-84a5-415c-b16b-5109dc84c32a
"But now in Washington a very different view of that $113 billion is taking root, dimming prospects of continued robust U.S. support for Ukraine.",Center,christian-science-monitor,0,0,b4c4473c-d4ff-4732-8fc0-d137f5e03672,a93d8ee3-aa82-4693-91bd-5185323358fb
"Several years ago, protests outside Allentown Women’s Center got so serious that clinic escorts bought blue plastic tarps, and started holding them up as a physical shield to enable patients to enter the clinic without being touched and jostled by protesters.",Left,alternet,0,0,f6a12519-9a7e-4a4c-8512-327cca150e8a,b345bdfe-3397-44bd-aff6-5adb5fbee0a1
This gusher of public money is designed to unlock even larger flows of private capital so that the United States retains its competitive edge in manufacturing and its economy lifts more families into the middle class.,Center,christian-science-monitor,1,1,c98af726-317b-4cd4-81ed-c892c3313c59,6a6c33a4-6610-4b09-a494-3952e5d4193d
Crow said it’s more than possible to write legibly while using this pen grasp.,Left,slate,0,0,bf296b13-f2af-42d5-aa26-463dbda3c442,2129587b-d4e0-4899-85d8-e6951f407f59
"According to the report, the bloc continues to rely on supplies to operate Russia-designed VVER reactors used by Bulgaria, the Czech Republic, Finland, Hungary, and Slovakia.",Lean Right,rt,0,0,7ac2481c-c2a3-49b6-b295-acd0147781d1,c8c15bda-c262-4cfc-a27c-a40d2aa5293d
"As with the coronavirus, it was not long before there followed accusations of a government cover-up of the extent of the spread.",Lean Right,rt,0,0,ffc74b8d-913e-42e0-bcb6-bc752c41c5f5,77dcbae9-c9e7-4e6c-b1f3-de3a0e62c07e
"The handwriting matched that on a 1967 college application Conrad had filled out, Elliott said.",Lean Left,cnn,0,0,9a2ec636-bc0e-4dd6-811e-6d6869f3f843,dd3ac3c9-0c3d-426d-b747-b68a17fa830b
"Continuity of leadership will enable the Department to best carry out its mission-Deputy Secretary Su’s service as Deputy Secretary ensures that she has a deep understanding of the inner workings of the DOL, its resources, and operations.",Left,alternet,0,0,a64fbe6d-89cc-4a8b-9a24-3b267ab40e96,3f65a9ef-63c5-4200-8ca8-4fa44f58d5b8
The compounds BuzzFeed News identified likely include extrajudicial internment camps - which hold people who are not suspected of any crime - as well as prisons.,Left,buzzfeed-news,0,0,4dfabb40-cae1-4696-8f23-70556c2c9b8f,fea73991-7926-462c-8e91-5ce9f7f78040
MRC Founder and President Brent Bozell told Fox Business Network host Stuart Varney on Thursday’s Varney & Co. that the threat posed by communist Chinese government-tied TikTok far exceeds any downsides of banning the app.,Right,newsbusters,0,0,ac685f9e-aac1-4fe8-abfa-3967ea4637ce,2d09429c-a588-45a2-aacd-47503045f728
"Hamas has had over 16 years, since it took control of Gaza in a coup against the Palestinian Authority in 2007, to build a subterranean city.",Lean Left,the-economist,1,0,2168ebda-42b8-4e1e-9d9a-f567f783b26e,75ba0349-2585-4d6a-b309-2a5bdc98e9c3
An official certificate recognizing your purchase will be included with your email receipt.,Center,pittsburgh-postgazette,0,0,d41863b8-1698-46b0-83dd-5f1e6d8fd69b,203c597e-953c-4453-8264-f0d7e3eb1843
"More than 16,200 people have been killed, and some 80% of Gaza's 2.3 million people have been forcibly displaced into increasingly smaller areas.",Right,newsmax,0,0,49d9b68d-ce53-452b-9c16-93fcb04d3310,81af3d49-7971-43b8-b8e1-5e7bf1648ad0
Gaston controversially did not bring in then-Oriole Mike Mussina to pitch in the 1993 All-Star Game at Camden Yards.,Center,baltimore-sun,1,0,345b8854-158b-4283-9d66-e93760e45d38,677e8385-6603-483d-89d4-dadaa7f5db26
Such a monumental rise creates the potential to disrupt far more than tourists' sunset cocktails.,Center,cnet,1,1,1624251c-163b-49ca-9a64-4fc27b39b3ff,a0c62f90-9717-4c58-9011-aca6cd0378b9
"This one particular week in the 1967-1968 academic year, Dr. Ramsey came to the precept straight from Washington (he had just stepped off the train) where he had been consulting at the Pentagon concerning the thorny moral issues of counter-insurgency warfare.",Lean Right,the-christian-post,0,1,9b24ea5e-393e-4f36-877e-b64ad178c789,e121253a-eca8-4055-b052-f204dc999c2b
[Yun-jin speaks in Korean] [Eun-chae speaks in Korean] What is my love language?,Lean Left,vanity-fair,0,0,3d4a60fd-f663-4b8d-aeab-9055efea2042,a4bc8599-9434-4319-80c6-d4f671561a66
Arsenal will face Liverpool in a blockbuster FA Cup third-round clash in January.,Lean Left,abc-news,0,0,643e13a2-7492-45a7-94a4-f33380ebb999,64a66997-342a-41cb-b408-dd7508274e01
Yet it stretches credulity that the man after whom Esformes fashioned himself had no inkling of his son’s crimes.,Left,mother-jones,1,0,f9d9f8cb-e3a3-482c-b9c6-014ebd8c9938,5b305d9e-61a3-4946-8f58-64ec170c48d6
Being unembarrassed in the face of passion is rizz like no other.,Left,vogue,1,0,2da6947c-9f01-412b-8476-7b844cc90f56,5d3141a0-29f3-4e37-8f30-ef350945a517
"Inside, you’ll find the brand’s signature razor, magnetic holder, Whipped Shave Cream and Dry-Bye Lotion to remain fully equipped after a long day.",Lean Right,new-york-post,0,0,7ef90d64-bc96-4b16-9bb0-f2507fe87c6b,945efd06-86f1-43cb-8f89-ec82154e71ed
"Walker: They will not, even though they might end the season as the AFC’s best team.",Center,baltimore-sun,0,0,a6120502-e19d-47e5-a5ef-d8d0dacd4abe,7d5b07c7-872b-41ad-b367-643f202506b9
"The industry’s workers desperately needed new structures in place to create a more sustainable economic model for the streaming era, and it was no small feat by the guilds to establish wholly new formulas that can be built upon in later negotiations.",Lean Left,variety,1,0,2d828998-e27c-459f-bb10-e016ced93174,7bb8e389-83db-4969-8319-cc22e4a09747
"On the other hand, you’re starting to have family members of children who were held hostage describing things like, the child was made to watch videos of the October 7th attacks.",Left,the-intercept,1,0,d5e1017d-8001-4ad5-a9ab-c73a886e73d0,5efbea95-62df-4585-81fb-aa0eb6b61562
A broader campaign is emerging to keep Trump from the ballot next year because of the 14th Amendment.,Left,alternet,0,0,d54e2b91-51b3-4725-b140-a9c85ca5023f,56715ec2-b0b3-4ca6-bf64-a6b35f8f6aec
"The destruction of Babri Masjid, which sparked riots in which some 2,000 people died, was the culmination of a years-long campaign by bjp leaders to replace the mosque with a Ram temple.",Lean Left,the-economist,0,0,66e9a458-f55a-47f0-b68c-1bdef667394b,80d46fc4-c794-44c9-aed7-f3cb443ae7ca
"Brierley never asks whether spiritual revival is showing up mainly among men and, if so, why that might be.",Lean Right,christianity-today,0,0,d9795e25-be00-448d-80d2-2a12d84daa62,d19374d3-75e3-441b-a6ed-ec5dd19a6a9f
We started driving towards Hadassah Hospital and went right by our house.,Right,townhall,0,0,e02eecc7-87ff-4dea-b432-2e13120cf042,9d23b02e-d4f3-44a5-bc30-014b98e442a3
"The main form that these defences, these mental pushbacks, take is a cultural mythology that promotes a view of farmed animals as devoid of feeling, awareness, intelligence and concern about their own quality of life.",Left,alternet,1,0,1556cff7-0e97-494a-87f3-6ac7c2a6ac03,105d3a52-3c5f-4052-91e2-9ff7ea1a706c
"His agitation is a religious rite inspired by the first prophet of his religion, Joseph Smith, the founder of the Church of Jesus Christ of Latter-day Saints.",Left,alternet,0,1,d32e9982-dbc8-4fa3-9e20-82c2bec6ef20,c4ad197c-4c69-4da8-b621-ac905f2f06ce
Contact Forbes at (800) 295-0893 and demand it stop promoting anti-white bigotry on its platform.,Right,newsbusters,1,1,c7027fdb-beb8-4de4-ada2-658592841189,0e03ebd4-c456-4bb3-ae0d-1364b49ec8ae
"Trump’s early rating among independents is closest to Clinton’s, whose job approval averaged about 42% during his first two years in office.",Left,alternet,0,0,89848787-3509-48a0-9f8d-2962ed199e26,6453fd93-0b56-4528-a62d-5c590127a32d
Biden has often said in speeches that Medicare recipients will have the monthly cost of their insulin capped at $35.,Left,alternet,0,0,092e144f-7e2d-491d-94b8-74a90af0a630,1f68f2db-3cdd-47c4-bbaa-5cecc56cab90
She achieved this by pretending to take responsibility for the outcome as she vehemently blamed it all on David Koresh.,Lean Right,reason,1,0,46e64a99-0eab-4270-a15f-384450daa54d,98f73d3e-864e-4898-aa0f-c8b6d9777eee
"In particular, Mr. Trump’s campaign referred questions for this article to Stephen Miller, an architect of Mr. Trump’s first-term immigration policies who remains close to him and is expected to serve in a senior role in a second administration.",Left,alternet,0,0,50b585e0-f6b7-4ade-baf5-61adcc08d464,ed704a72-84d6-4ac1-b3a5-590a43c5ce9f
"He began to demand the activity nightly after dinner, meowing and prodding at our calves; he started to jam his paws into our pockets, rooting around for objects we might toss.",Left,the-atlantic,1,0,9a5ac194-c91d-40d3-95f3-a338ba5ed9fd,8113ba96-8f59-4443-a301-6533a5bcdea6
"But if that blanket is incinerated by a tundra wildfire, the permafrost becomes vulnerable to thawing.",Left,the-atlantic,0,0,91e18200-5a6a-4762-ac1c-fd53d12d8bc7,28f38f8d-9595-4f54-8700-d013b2dbc983
"Yet in the absence of transparency and accountability for the authors and editors responsible for such alternative facts, one should expect to see the same mistakes again and again.",Right,washington-free-beacon,0,1,259433bf-df1b-4e1f-9ded-724cb3745f3e,9fb06e3b-743d-44a4-aefe-a8b42188e8e4
"That kind of slant all but ensures that NYT readers will inadequately empathize with the horrors endured by Israel on October 7, and will soon forget them when rushing to judge Israel for civilian suffering that seems to have been caused by Israel but is in fact the result of Hamas' evil and cynical battlefield tactics.",Right,american-thinker,1,0,a619eeed-edf4-48a6-acba-4945b691a417,fb09caed-9cbe-4f26-9857-de13bbd59f9d
"These are not matters that obviously relate to one another, except that they all happened to Goldin.",Left,vox,0,1,f79e264d-b9fb-40b6-bf2a-0b47011b8c72,f01d2a48-2877-4664-b3bd-22dda49a7820
"Fisetin has also resulted in significant benefits in animal models of other neurological disorders, including ALS, Huntington’s disease, ischemic and hemorrhagic strokes, subarachnoid hemorrhage, and traumatic brain injury.",Right,newsmax,0,0,3a8ba6ef-551b-460e-ac40-7a817dd48117,6ea59d53-8adc-4713-96d0-b510c84a9d27
Golden Gate Bridge’s Suicide Net Comes After Decades of Traged y - article about the inexplicable decades-long delay in putting a suicide net on the Golden Gate Bridge.,Left,current-affairs,1,0,3ed42972-c647-4aaa-a36a-2f36c184b643,dd2a7e58-ccc3-4bd5-be59-9cbe96f5318a
"Doing so, lawyers for the state argued, would require them to prioritize race above other race-neutral criteria.",Left,alternet,0,0,07831ddf-0c92-4a61-88c5-607eec25a336,1f9987c1-eaa7-4013-a6d6-63b50dbc9321
It is highly recommended that participants take both courses in the Professional Certificate in Media and Digital Policy in Africa.,Lean Left,the-conversation,0,0,b51c3569-4d77-461b-b6cd-7dbc2a07055d,75279a89-59c1-41c9-8240-9496d3300fc0
"In recent weeks, Russia has launched a massive assault on the fortified city.",Right,infowars,1,0,14775367-5d0f-4760-ae23-ce54a8243b59,ea7b7faf-5a35-42bc-a337-89906d0b2d62
"It also is important to understand how he would break the rules to get whatever he wanted, with reckless disregard and contempt for people's lives.",Left,alternet,1,0,7d893127-162a-449f-8f21-38b4d8591591,78253ad3-b6f5-4619-bf9c-70627037969e
"The best hotels in Edinburgh are: Recommended Best boutique hotels in Edinburgh 2022 for all budgets Best for glamour: The Balmoral Neighbourhood: City Centre The J.K. Rowling suite at the Balmoral (Rocco Forte Hotels) Graced with ornamental balconies, neo-Renaissance turrets and a landmark clock tower that runs reliably three minutes fast (so locals don’t miss their trains at nearby Waverley Station), The Balmoral is Edinburgh’s most prestigious address, at No 1 Princes Street.",Lean Left,the-independent,0,0,ebc6d9d4-f938-490a-a072-75f2af987711,a2227e25-a3c9-463a-8fc7-b9df1d1079d6
But his most important argument was that there is reasonable doubt over whether Houston was trying to care for a survivor.,Lean Right,christianity-today,0,0,ccb6ebd5-c363-475d-82ef-d1203084ca20,0d76087e-83b7-4078-985e-5db5b04a80ed
They can factor in Rawls’s liberal concern for carrying out minimal degrees of intervention in order to respect the rights and institutions of others.,Center,foreign-affairs,1,0,9f9d134d-2c74-42ea-b960-7749b53174d0,38cc384c-364e-4307-8d84-146627d2e508
"The team is talking with music publishing companies on that front, Hankins said.",Lean Left,detroit-free-press,0,0,66f1b138-be84-4777-97e0-2cbd77a3fc64,b8d7adc1-aae3-47ed-a6e7-1630632ccbac
"Our open border, Biden’s open border, is a clear and present danger to America.",Right,townhall,1,0,7541f229-92de-4f5a-bf37-90581521e2b9,ac35c629-9a6b-4610-927f-c797ed145bb0
$194 at Amazon A lot of people will tell you that rice cookers are single-use appliances meant only for rice - they’re wrong.,Lean Left,the-verge,0,0,5c971d61-a4d7-4cff-913e-eb74bdf3f31d,0800827c-c21b-4e33-9040-5b8e2b9c61b5
"After his canonization in 2019, the bishops of England petitioned the Holy See to have him declared a doctor of the Church - a rare honor given to those saints exemplary for their theological works.",Right,national-catholic-register,0,0,8e084beb-5d75-4cb3-b61d-c079f0f64e46,def64eaa-a194-433f-a9c4-76917273e5d9
We're are faced with a lot of anger and violence...we must stand together united for the future of our children.,Left,alternet,0,0,ac71c536-3336-46d7-a977-4455047d1046,42c41505-a17f-4d01-b66d-660437e7431c
"But given a sufficiently high velocity, we will have some crazy black hole interactions and some crazy star interactions.",Center,wired,1,0,8150c2ec-df1f-4ccb-b0c4-943be515db16,4a4a19ec-aba8-4a1d-a939-701532285c4b
"He said he didn't understand exactly where the cloud was going, particularly after his experience with IBM.",Center,cnbc,0,0,2408fea4-8580-4212-9309-f9d86e63319b,24be029b-95ba-4877-ac88-09ea0768c12a
Tastemakers’ Picks Ever wonder what your favorite celebrities are gifting their loved ones this holiday season?,Left,vogue,0,0,6cfbe7db-ddef-4e00-aa2f-548b96c35c5d,5e5eb56a-7a67-407b-8aaa-56768cb03552
Those little punchouts ended up deciding which president would deal with 9/11.,Lean Right,reason,1,0,6cc4baea-d44d-46f4-9b86-ffabb7a638b2,1872734d-b608-4d55-ac62-2b089c54e695
"Perhaps, the thought went, education could help make citizens of both the white and Black poor.",Left,the-atlantic,0,0,fa77ceeb-cbc2-4665-8856-fa99f279fb49,05ece32a-c143-4986-9a09-7ac846aa6382
"They want to get back on schedule, and they want viewers to get back on their schedule too.",Lean Left,variety,0,0,f284bd22-c585-42fe-b7e7-8200268e2468,27ada0e4-a33c-4c99-b5f5-0eb5db2e967a
"There’s no profit in resolving the problem, and American medicine runs on profit.",Lean Left,washington-monthly,1,0,fcf7df8c-1515-41e7-b694-1397cba208db,5bd54760-f436-49c8-95b4-73c9b72f78d9
