text,source_party,source_name,bias_estimate,model_uncertainity,sentence_id,article_id
The scope and viciousness of the threats was laid bare in a sworn statement last week by Capt.,Center,cnbc,1,0,ca4f725b-7456-44a8-b8fe-9c350718ba21,2913728d-4e0d-4579-b38b-f27578409524
"According to the report, here’s how it worked: Disney would provide flashy perks to Reedy Creek employees, many of which weren’t available to the general public.",Right,the-federalist,1,0,1abc0092-3ad4-4b82-bcb2-c055bb99b7a5,db438906-1c9d-4135-b180-a19ed020287a
"Republican state Rep. Brian Stewart, the Ohio plan’s sponsor, argued during last week’s raucous floor session that a simple majority of voters will get to decide whether to impose the stricter requirements on future ballot initiatives.",Left,alternet,1,0,75f7d9a6-3764-4373-8ae2-94b189b89389,918f9d96-4507-4580-acd3-dc2a6c081fd6
"Taking on student loan debt can run on average $35,000 annually or $140,000 over four years for an undergraduate degree, so socking money away tax-free in a 529 plan can be a good option.",Lean Right,fox-business,0,1,ea105bcc-a3a8-439c-a043-f46fdbd4a865,384379ef-71c4-4811-a338-a70e67e3c9eb
"The video captures the unsettling scene of police hurling not one, not two, but three concussion grenades into an apparently peaceful crowd at the Capitol on January 6.",Right,american-thinker,1,1,bfac0257-f7ff-4771-9091-ec953e583e03,4bd653fd-eb3f-4d17-ac34-1673bf1ed64e
"It’s important to note, however, that the vast majority of marijuana-related ER visits are related to panic or anxiety reactions and end with the patient eventually calming down and going home.",Left,alternet,0,0,f7af6564-0d8e-4911-abf5-512c5d98c52a,68d3a9dd-2cfe-4532-a268-ac9541159fcd
"Some 14 states - Alabama, Arkansas, Idaho, Indiana, Kentucky, Louisiana, Mississippi, Missouri, North Dakota, Oklahoma, South Dakota, Tennessee, Texas and West Virginia now protect unborn children throughout pregnancy.",Right,newsmax,0,0,c8cd9069-15bb-4ab9-9d1b-01126ab3a80e,f9ba3c06-9a58-4514-a73a-26b1d695ad9e
Some of the victims' bodies appeared to have been burnt by the terrorists.,Lean Right,the-christian-post,1,0,6e49327c-e91e-4046-8c84-764625d19b57,3557e751-f19d-4665-bf7c-25c29583ffc7
"The suspect in the 1982 Tylenol poisonings that killed seven people in the Chicago area, triggered a nationwide scare and led to an overhaul in the safety of over-the-counter medication packaging.",Lean Left,abc-news,0,0,1ddd8725-3299-4c61-9b93-67823fc19904,6e45cde6-fcf4-4edc-9b89-94426c9af329
The musician has had a stellar year (and career) - taking her mega-successful Eras Tour internationally and generating $100M in Spotify streaming revenue for 2023.,Lean Right,new-york-post,1,1,513c85ff-8ced-4f3f-93b9-ef9e896ce652,3381bd68-a82f-4e7d-aa34-2c4dab19bf37
"$3,450, 1-bedroom: Nothing like a good old aluminum kitchen ceiling to distract from an otherwise underwhelming one-bedroom.",Left,new-york-magazine,1,0,1e4fe806-ba1a-417f-be69-799b9da341b9,c451eb6c-4959-47ed-9a80-b048f3dff0be
They became one of the first groups in the US to fight discrimination in the workplace.,Left,vox,0,0,d3d68bcd-12aa-4ef2-aa3d-b3d2dfb879ba,2e71d34a-4e83-4166-807a-016cee0069d6
Waldron went on to elevate already-debunked claims about Dominion Voting Systems machines that had been presented by Trump attorney Sidney Powell the prior month.,Left,alternet,1,0,472d884d-18d8-4b91-bd39-6b2e13b076a9,36136fb0-fb08-4ee0-b15e-75be9d2dab83
"By 2000, it was suffering a crippling electricity crisis marked by soaring prices and rolling blackouts.",Center,cnet,1,1,50630eba-723d-4cbd-a18d-a9226e8f9599,a1698e98-033b-425e-a100-1771634a8889
[Matt thudding] [skateboard thudding] [skateboard clattering] As far as like taking a beating.,Center,wired,1,1,dce2bbba-ad55-453e-b8c1-c7bc55de12a5,d67968fc-628d-49c5-9f14-71633fbf1155
"This asset-rich company has disappointed on recent quarterly earnings reports, and just this week slashed its dividend by 80%.",Center,cnbc,1,0,52fe9f41-0fc2-43d2-8443-972e8d3e21c3,be79a248-9cf6-4d09-9688-2a369f6e65d9
He fought a long hard valiant battle with bipolar depression for years.,Right,newsmax,0,1,39ff6484-cc17-4900-b9a3-79d89b66f06c,e661ced1-9dc0-458f-a93f-43b39b059134
"But nothing ever became law and in the time since, Washington’s center of gravity on immigration has shifted demonstrably to the right, with the debate now focused on measures meant to keep migrants out as Republicans sense they have the political upper hand.",Lean Left,san-diego-uniontribune,1,0,7b09e46e-5b37-4c6b-aa7e-76617525e71b,154c319d-274c-4f20-a0a7-5ce9dd040acf
Millions of unwitting Americans were set to receive one (or multiple) 1099-K forms from the various platforms they used and expected to report that income to the IRS.,Lean Right,fox-business,1,0,2417e0f1-2bff-497b-9805-99b2c3ddd232,20d1c840-1d55-4e06-86b1-c162ceff4c6b
"We thought the canonical picture of the Clouds was essentially that they had formed with the Milky Way, maybe in its halo, and had been in a stable orbit for about a Hubble time, or about 14 billion years.",Center,wired,0,0,672d3165-824f-4e67-a7c8-7f403fa6b7c0,4a4a19ec-aba8-4a1d-a939-701532285c4b
"Start by verifying the connection issue isn't specific to a single website, server or device.",Center,cnet,0,0,d417a27d-e76f-4236-b1ce-1817df2bd1c3,1955ecb5-f020-42e3-93c5-ad81a3d749c2
"The girls studied music, and the most accomplished were placed in a special class - the figlie di coro, (daughters of the choir) - where they could attain a certain celebrity and, if lucky, marriage offers from the nobility.",Left,alternet,0,0,b7e39c86-7916-4c8b-8499-4034b67f83f3,973f130a-e1fd-4160-b129-9975e2051bba
"Read the book, however, and it’s clear that her Instagram isn’t a cry for help - it’s Spears venting against the system that used and exploited her.",Left,vox,1,0,b7f8c021-d519-4a25-9e84-042d59dea5ee,53a608d8-05d2-4769-91d4-e4e072192cf9
The temptation to exceed posted speed limits or to drive at speeds unjustifiable under adverse weather conditions or after dark accounts for much of the road-kill involving deer and also in the recent rise in highway fatalities in general.,Right,townhall,0,0,3a6e7343-214a-4b04-bb54-76db7c81e677,010d379b-857d-4bed-957f-5da56602478e
"The bias toward white and male sources-and the decrease in white sources in 2023-can be explained partly by the New York Times‘ bias toward government and law enforcement sources, both of which are disproportionately white, male fields.",Lean Left,fair,0,1,cbb0f477-3f12-4d57-808f-caaf8a0df893,f6c8262b-d68e-4fbe-9d8f-4bc7159a68ee
"It identifies long-term trends, and leads to opportunities to string together a story about climate.",Center,poynter,0,0,90212ef6-55cf-4a95-9dcc-732e31bffb9b,d5e05c8f-4495-4517-8cbb-0b88f63dd6e3
"The electric vehicle and clean energy company reported overall vehicle production of 1.37 million and deliveries of 1.31 million last year, both of which represented double-digit-percentage growth compared to 2021.",Lean Right,fox-business,0,0,235c30e1-c9a4-4f17-8e1e-bbab0cf97a7b,6abc5c7b-7175-4be5-a64d-de1d243cf3ee
"If frozen, don’t forget to allow time to defrost, or add extra minutes to the cooking time.",Lean Left,the-guardian,0,0,41121338-64d1-4555-8c93-543383773df4,321616d8-9175-4268-b3d2-e02296b9ee84
Blair is not ready to step away from her foundation until there are certain rules and protocols for animals in place.,Right,fox-news,0,0,2b511455-6842-496c-b05d-9f0bac673847,276cb76a-e158-4714-b32a-ca88b88c3bf1
"But in the very best case, that means the gears of the federal government would grind to a halt during his presidency, as the entire system was consumed by the fight to defend itself from a hostile takeover.",Left,vox,1,0,c8eb44f0-e40b-4b94-b037-313bb6123a75,23120a81-13c5-4219-979a-880fed520e03
"Hundreds went to Provo Canyon, whose license was threatened twice after children escaped or were injured during physical restraints.",Left,mother-jones,0,0,f9485640-c9fa-4f1c-8880-90d5bfe86ab1,87d2f94a-91d8-44ef-a8f8-16e5ac862df6
"On top of this, the climate crisis is exacerbating other extreme weather events such as record-breaking heat and humidity.",Left,mother-jones,1,0,6722ebab-e1a0-42e8-9349-91f628736f61,bad96c4e-539f-44e4-a02e-89da2a679360
"A St. Clair Shores woman has been found guilty of drunken driving and wounding people in a 2020 crash, officials said Wednesday.",Center,detroit-news,0,0,9351faa0-770d-47f5-9c25-965d785cbfb1,d7c85567-6920-4159-a234-4a6622c4af7b
"Even as Spera purports to usher fans into a world of supernatural terror, he knows that all of this is heightened, romanticized lore - not just folklore, but the story of the Warrens themselves as a couple of truth-seeking soulmates.",Left,vox,1,0,d59e2d4a-be90-4baa-a1b9-13955299c0f2,d6c78ae5-4e97-4002-b012-2394a7a88add
The governor plans to seek the $500 million in non-general fund dollars.,Lean Right,just-the-news,0,0,58e59fac-415c-4c70-962d-fd3cd3669e01,22c9af1b-4655-4e5e-90ac-6381fb19113b
"Of course, it’s not an episode of Fox News if there isn’t some mention of former National Institute of Allergy and Infectious Diseases Director Dr. Anthony Fauci.",Left,alternet,0,0,766a095d-3499-43c9-aa14-5abbe7ead912,f83d0c8e-680c-413f-b2c3-1f8396b2330a
"DeSantis, meanwhile, suggested Trump’s policy threats are more bark than bite.",Lean Left,politico,1,1,f8548e5a-92b2-410a-8fca-1cd3b74d342c,1f5b3812-cefa-41b8-bf7d-43bec47697e0
"Kissinger’s assessment of the war in Ukraine is relevant today as opposition grows in the U.S. and Europe to providing military aid to Ukraine, and many experts assessing that the war has become an unwinnable stalemate.",Right,newsmax,0,0,a67d61d6-ce72-4925-9921-69aa6e5693dd,59e4d1a0-eb21-40ee-a6df-cb10de59dff8
"Even on that very slight acquaintance-and this is something that immediately stands out about him-Adolph Reed is so damn funny, often in the context of elegantly slamming whatever person or faction has most recently earned his scorn.",Left,current-affairs,1,0,efef27ba-3b1f-4bd2-adff-074b4005c0c1,53091565-785b-4bab-8e22-e5acb416cde2
"As an outspoken skeptic of the 2020 election results, Mr. Johnson starts with a deficit of trust across the aisle.",Center,christian-science-monitor,1,0,bce4fe83-c63c-4038-9462-33a264963d38,449d897c-2e02-423b-b5a1-0b31f3a5d0d8
"While moved by this missionary zeal, the Council fathers also recognized the complexity of modern communications.",Right,national-catholic-register,0,0,1be298b9-733f-4d9c-ace5-fc208c06d665,0a99bcf3-e640-4ca9-b5ec-30d41155479b
"Five: Essential Human Rights Guaranteed: The Founders enshrined fundamental human rights in the Constitution - not as rights granted by government to the people, but as rights the people inherently possess that the government may not take away.",Right,newsmax,0,0,93680344-2537-49c5-9d05-840e9fe66261,e260a988-9c6a-415f-82ab-8e823e1a2b6e
This led Christie to come to Haley’s defense and unload on Ramaswamy.,Left,huffpost,1,0,bd10fead-0199-44cc-b292-fe1a7cc366ca,7aaf4458-325d-4c8e-a28b-b238cb9692e1
"Keep in mind that many of the current deals below are exclusive to new customers, but keep checking this page for updates.",Center,cnet,0,0,21811cab-b323-4447-a087-6207315a4575,57b65882-cfa0-4c10-affc-23b04be83d24
"About a decade ago, each new device marked a huge improvement over what came before - from processing power that made them faster to longer battery life.",Lean Left,the-guardian,0,0,cc1a1669-9946-4324-a918-3c36d91416e1,b7592487-57ee-4aa4-896f-a25bfa610e59
"Instead, after spending the last few years as a replacement-level TV pundit, he has leapt back into the fray, casting himself as the only candidate willing to attack Trump head-on.",Left,msnbc,1,0,eb6b83bb-913e-45c0-9b37-1aaaa8a7d1a1,8c20503a-0679-4711-91b8-5721508c327d
"You’ll find more impressive-sounding price drops here, but the Nothing Phone (2) is only a few months old and was a value-focused phone to begin with.",Center,wired,1,1,d3d849c9-fb64-48b0-a6e7-75c5496b87dc,a5e80670-882c-494e-be49-9cc84135141b
Pro-Hamas tantrums are destroying events and holiday traditions in the Big Apple.,Right,fox-news,1,0,8026fea2-8547-4da5-a79c-a40d35ba3448,3296b76a-fc8d-4d4d-b996-a8d5cb81997b
"But before the baby can even get here, one of Sandy’s sisters hits a rough patch.",Lean Left,usa-today,0,0,f8c2e9d9-07f6-4440-ad84-a344228726a9,e12cd36c-03ac-498f-bad1-184ab0c6967f
"Philanthropist Mark Joseph, from right, and Baltimore Museum of Arts director Asma Naeem interact with Ardyn Redmon, 8, as Aiden Tull, 8, plays.",Center,baltimore-sun,0,0,53c920e0-582e-4813-9afd-4c4236a9d781,c18a78f0-1ca8-46fa-9829-46e94d950cce
"Thanks to decades of nationalist propaganda, most left-of-center Israelis believed even before October 7 that there was no way to make peace with Palestinians.",Left,the-intercept,1,0,fbdd9d25-f991-4d05-8b41-cf9d9aa03dac,b9558024-0d6d-4b2b-b5b9-a030968632cc
Today - as we are witnessing in Gaza - US officials continue to be convinced that carpet bombing and mass killing of a civilian population can yield the desired political results.,Lean Left,al-jazeera,1,0,bce9804a-ab7d-4d10-af0e-06412bb39105,bcc42b01-be03-45cd-b9e2-383885ad29d5
He also does not deny the probability that the U.S. presence in the Greater Middle East was the catalyst for insurgencies rather than a liberating force.,Lean Right,washington-times,1,1,fd95fc2a-5a66-44aa-8993-12bb3993edf6,5fdd9683-d18f-4431-8f55-b04394e06942
In March the government calculated that rebuilding costs would run to $56.9bn.,Lean Left,the-economist,0,0,ab42107a-6b25-413b-8a72-bea7339c98e4,f6105219-0d70-4857-b650-452d34c9ddf1
"The audience feels the men’s unease toward each other, causing the hour to drag instead of moving sharply along as in previous chapters.",Lean Left,variety,1,0,37e4f81a-3ccb-4a0d-bf1b-fb9ab089f113,b5633934-93ef-4595-923d-04475599bbc1
He’s also asking the Justice Department to help translate interviews that were conducted with the migrants in Spanish after they arrived on the island to help further his own investigation.,Left,alternet,0,0,42435eb9-e683-439f-9ab6-edbe976d263e,412735ca-3e63-4c29-903c-d28773710907
"That poll could be an outlier, as FiveThirtyEight’s average shows Grassley with a 7.2-point lead over Franken, as of Oct. 31.",Right,independent-journal-review,0,0,1d2b87ce-b2c0-4dfe-87c2-b4fe3700c24e,6e01cb2a-d755-47b8-a28a-c8a3d31835f3
"The prolific bombing campaigns provided valuable propaganda material for the Khmer Rouge insurgency challenging Gen. Lon Nol, the pro-US military dictator who overthrew Cambodia’s king in 1970.",Left,vox,1,0,cc19683f-2874-43f9-b24d-3ebd65f67d9e,71a9a614-1f07-44ea-a1e2-2525d4adaf61
"If you reach a point where you’ve exhausted all leftover recipes, why not donate to a local foodbank?",Lean Left,the-independent,0,0,8ede3136-25ac-427b-9976-1c2622cfaa15,602b4e3c-ab0e-4519-aae2-d8a3fd7b14ac
"But it seems he is waking up to the reality everyone has been seeing, he is just not up to the job.",Right,independent-journal-review,1,0,3a6560c9-b0d9-43c8-9657-49710147d91d,ff7a13dc-9687-4452-b946-9270cd8977c7
"From mortgaging a two-bedroom house to raising money for a billion-dollar buyout acquisition, high interest rates make it difficult and less attractive to purchase anything, including alternative investments.",Lean Right,reason,0,0,9ca0d95f-a1e4-4d52-ae2a-c35e5c08891d,2895d8ee-8660-4c4e-ad37-2fd355d41aa2
"Johnson and the rest of the Republican leadership team had been contemplating in recent weeks whether to hold a formal vote on their monthslong inquiry into the president, which has centered on the business dealings of other family members.",Center,baltimore-sun,0,0,19c6958d-354a-4b67-a0cd-d2dbd3fcf3d2,2f0008ba-2c2a-4e37-aeaa-52aa483afbee
"But once the chorus hits, her voice switches from a scream to a murmur.",Left,new-york-magazine,1,0,df3dbd73-8101-48d9-9d73-b9359c36faf3,05086031-c204-4095-ada7-431d1745ee2b
Rosin: And it really doesn’t matter that they don’t have to adopt your view of the thing?,Left,the-atlantic,0,0,d1eb8612-c2b1-4dc2-91e0-28920c535763,5a45e3c8-7fd2-4c4e-ad45-b1ad79c7bdc8
